recipe_id,step_id,step_number,timer_seconds,is_passive,title_en,body_en,title_nl,body_nl,title_de,body_de,title_fr,body_fr
it_risotto_alla_milanese,s4,4,180,FALSE,Toast the rice,Add the rice and stir until the grains are hot and lightly translucent at the edges.,Rooster de rijst,Voeg de rijst toe en roer tot de korrels heet zijn en aan de randen licht doorschijnend.,Reis anrösten,"Reis zugeben und rühren, bis die Körner heiß sind und an den Rändern leicht durchsichtig werden.",Nacrer le riz,Ajouter le riz et remuer jusqu à ce que les grains soient chauds et légèrement translucides sur les bords.
it_risotto_alla_milanese,s5,5,180,TRUE,Reduce the wine,Pour in the wine and stir until it is mostly absorbed and the sharp alcohol smell fades.,Laat de wijn inkoken,Schenk de wijn erbij en roer tot hij grotendeels is opgenomen en de alcoholgeur weg is.,Wein einkochen,"Wein angießen und rühren, bis er größtenteils aufgenommen ist und der stechende Alkoholgeruch verflogen ist.",Réduire le vin,Verser le vin et remuer jusqu à ce qu il soit presque absorbé et que l odeur d alcool s estompe.
it_risotto_alla_milanese,s6,6,900,FALSE,Begin adding stock,"Add a ladle of hot stock and stir steadily until it is nearly absorbed, keeping the rice at a gentle simmer.",Begin met bouillon toevoegen,"Voeg een soeplepel hete bouillon toe en roer rustig tot bijna opgenomen, houd de rijst zacht pruttelend.",Mit Brühe beginnen,"Eine Kelle heiße Brühe zugeben und stetig rühren, bis sie fast aufgenommen ist, dabei den Reis sanft köcheln lassen.",Commencer le bouillon,"Ajouter une louche de bouillon chaud et remuer régulièrement jusqu à ce qu il soit presque absorbé, en gardant un frémissement doux."
it_risotto_alla_milanese,s7,7,900,FALSE,Cook gradually,"Continue adding stock a ladle at a time, stirring and letting each addition absorb before the next, until the rice is tender with a slight bite.",Gaar geleidelijk,"Blijf bouillon lepel voor lepel toevoegen, roer en laat elke toevoeging opnemen voor de volgende, tot de rijst gaar is met een lichte beet.",Nach und nach garen,"Weiter Brühe kellenweise zugeben, rühren und jede Zugabe aufnehmen lassen, bis der Reis zart ist, aber noch leichten Biss hat.",Cuire progressivement,"Continuer à ajouter le bouillon louche par louche, en remuant et en laissant chaque ajout s absorber avant le suivant, jusqu à ce que le riz soit tendre avec une légère mâche."
it_risotto_alla_milanese,s8,8,180,FALSE,Add saffron,Stir in the saffron infusion and continue cooking briefly until the color is even and the texture is creamy.,Voeg saffraan toe,Roer het saffraanextract erdoor en kook kort door tot de kleur egaal is en de textuur romig.,Safran zugeben,"Safranaufguss einrühren und kurz weitergaren, bis die Farbe gleichmäßig ist und die Konsistenz cremig wird.",Ajouter le safran,Incorporer l infusion de safran et cuire encore brièvement jusqu à une couleur uniforme et une texture crémeuse.
it_risotto_alla_milanese,s9,9,120,FALSE,Mantecatura,"Turn off the heat. Stir in the remaining butter and Parmigiano-Reggiano until glossy and flowing, then season with salt.",Mantecatura,Zet het vuur uit. Roer de rest van de boter en Parmigiano-Reggiano erdoor tot glanzend en vloeiend en breng op smaak met zout.,Mantecatura,"Herd ausschalten. Restliche Butter und Parmigiano Reggiano einrühren, bis das Risotto glänzt und fließend ist, dann mit Salz abschmecken.",Mantecatura,"Couper le feu. Incorporer le reste du beurre et le Parmigiano Reggiano jusqu à obtenir un risotto brillant et coulant, puis ajuster le sel."
it_risotto_alla_milanese,s10,10,60,TRUE,Rest briefly,"Let the risotto stand for a moment so it relaxes, then stir once and serve immediately.",Laat kort rusten,"Laat de risotto heel even staan zodat hij ontspant, roer één keer door en serveer direct.",Kurz ruhen lassen,"Das Risotto kurz stehen lassen, dann einmal umrühren und sofort servieren.",Laisser reposer,"Laisser le risotto reposer un instant, remuer une fois et servir immédiatement."
it_lasagna_alla_bolognese,s1,1,600,FALSE,Prep the soffritto,"Finely chop the onion, carrot, and celery so they cook down evenly and disappear into the ragù.",Bereid de soffritto,"Snijd de ui, wortel en bleekselderij heel fijn zodat ze gelijkmatig zacht worden en verdwijnen in de ragù.",Bereite das Soffritto vor,"Zwiebel, Karotte und Sellerie sehr fein hacken, damit sie gleichmäßig weich werden und im Ragù praktisch verschwinden.",Préparer le soffritto,"Hacher très finement l oignon, la carotte et le céleri pour qu ils cuisent uniformément et disparaissent dans le ragù."
it_lasagna_alla_bolognese,s2,2,420,FALSE,Render pancetta,"Warm the heavy pot over medium heat, add pancetta, and cook until the fat renders and the pieces turn lightly golden.",Smelt het vet uit de pancetta,"Verwarm de zware pan op middelhoog vuur, voeg pancetta toe en bak tot het vet is uitgesmolten en de stukjes licht goud kleuren.",Pancetta auslassen,"Den schweren Topf bei mittlerer Hitze erwärmen, Pancetta zugeben und braten, bis das Fett ausgelassen ist und die Stücke leicht goldgelb sind.",Faire fondre la pancetta,"Chauffer la cocotte à feu moyen, ajouter la pancetta et cuire jusqu à ce que la graisse soit rendue et que les morceaux soient légèrement dorés."
it_lasagna_alla_bolognese,s3,3,600,FALSE,Soften the vegetables,"Add olive oil, then add the chopped vegetables and cook gently until soft and fragrant without browning.",Fruit de groenten,"Voeg olijfolie toe, doe de gesneden groenten erbij en gaar zacht tot zacht en geurig zonder te kleuren.",Gemüse weich schmoren,"Olivenöl zugeben, dann das gehackte Gemüse einrühren und sanft garen, bis es weich und duftend ist, ohne zu bräunen.",Faire suer les légumes,"Ajouter l huile d olive puis les légumes hachés et cuire doucement jusqu à ce qu ils soient tendres et parfumés, sans coloration."
it_lasagna_alla_bolognese,s4,4,900,FALSE,Brown the meat,"Add ground beef and ground pork, break up well, and cook until the meat loses its raw color and begins to brown.",Bak het vlees aan,"Voeg rundergehakt en varkensgehakt toe, maak goed los en bak tot het niet meer rauw oogt en begint te kleuren.",Fleisch anbraten,"Rinderhack und Schweinehack zugeben, gut zerteilen und braten, bis das Fleisch nicht mehr roh aussieht und zu bräunen beginnt.",Faire revenir la viande,"Ajouter le boeuf haché et le porc haché, bien émietter et cuire jusqu à ce que la viande ne soit plus rouge et commence à dorer."
it_lasagna_alla_bolognese,s5,5,300,TRUE,Reduce the wine,Pour in the wine and simmer until most of the liquid evaporates and the sharp alcohol smell fades.,Laat de wijn inkoken,Schenk de wijn erbij en laat pruttelen tot het meeste vocht verdampt is en de alcoholgeur weg is.,Wein einkochen,"Wein angießen und köcheln lassen, bis der Großteil der Flüssigkeit verdampft ist und der stechende Alkoholgeruch verflogen ist.",Réduire le vin,Verser le vin et laisser frémir jusqu à évaporation de la plupart du liquide et disparition de l odeur d alcool.
it_lasagna_alla_bolognese,s6,6,90,FALSE,Cook the tomato paste,"Stir in tomato paste and cook briefly, scraping the bottom, until it darkens slightly.",Bak de tomatenpuree,"Roer tomatenpuree erdoor en bak kort, schraap de bodem mee, tot hij iets donkerder wordt.",Tomatenmark rösten,"Tomatenmark einrühren und kurz unter Rühren rösten, dabei den Topfboden abkratzen, bis es leicht nachdunkelt.",Cuire le concentré de tomate,Incorporer le concentré de tomate et cuire brièvement en grattant le fond jusqu à ce qu il fonce légèrement.
it_lasagna_alla_bolognese,s7,7,7200,TRUE,Slow simmer the ragù,"Add passata, season with a little salt and pepper, bring to a gentle simmer, then cook partially covered, stirring occasionally, until rich and thick.",Laat de ragù zacht pruttelen,"Voeg passata toe, kruid met wat zout en peper, breng zachtjes aan de kook en laat half afgedekt garen, roer af en toe, tot rijk en dik.",Ragù sanft schmoren,"Passata zugeben, mit etwas Salz und Pfeffer würzen, sanft aufkochen und dann halb zugedeckt leise köcheln lassen, gelegentlich rühren, bis reichhaltig und dick.",Mijoter le ragù,"Ajouter la passata, saler et poivrer légèrement, porter à petit frémissement puis cuire à demi couvert en remuant de temps en temps jusqu à une sauce riche et épaisse."
it_lasagna_alla_bolognese,s8,8,900,TRUE,Finish with milk,"Stir in milk and continue simmering gently until the ragù looks silky and well integrated, adjusting seasoning as needed.",Werk af met melk,"Roer melk erdoor en laat nog zacht pruttelen tot de ragù zijdezacht oogt en mooi is gebonden, proef en breng op smaak.",Mit Milch vollenden,"Milch einrühren und weiter sanft köcheln lassen, bis das Ragù seidig wirkt und gut verbunden ist, nach Bedarf abschmecken.",Finir au lait,"Incorporer le lait et poursuivre le mijotage doux jusqu à ce que le ragù paraisse soyeux et bien lié, puis ajuster l assaisonnement."
it_lasagna_alla_bolognese,s9,9,900,FALSE,Make béchamel,"In a saucepan, melt butter, whisk in flour to form a smooth paste, then gradually whisk in milk. Simmer, whisking, until thick enough to coat a spoon and season with salt and nutmeg.",Maak béchamel,"Smelt boter in een pan, klop bloem erdoor tot een glad papje en klop dan geleidelijk melk erdoor. Laat zachtjes koken en klop tot dik genoeg om een lepel te bedekken en breng op smaak met zout en nootmuskaat.",Béchamel zubereiten,"In einem Topf Butter schmelzen, Mehl einrühren, bis eine glatte Paste entsteht, dann nach und nach Milch einrühren. Unter Rühren köcheln lassen, bis die Sauce dick genug ist, einen Löffel zu überziehen, mit Salz und Muskat würzen.",Préparer la béchamel,"Dans une casserole, faire fondre le beurre, fouetter la farine pour obtenir une pâte lisse, puis ajouter le lait progressivement en fouettant. Laisser frémir en fouettant jusqu à ce que la sauce nappe la cuillère et assaisonner de sel et de muscade."
it_lasagna_alla_bolognese,s10,10,300,FALSE,Heat the oven,Preheat the oven so it is fully hot before baking the lasagna.,Verwarm de oven,Verwarm de oven voor zodat hij volledig heet is voordat je de lasagne bakt.,Ofen vorheizen,"Den Ofen so vorheizen, dass er vor dem Backen der Lasagne vollständig heiß ist.",Préchauffer le four,Préchauffer le four pour qu il soit bien chaud avant d enfourner la lasagne.
it_lasagna_alla_bolognese,s11,11,900,FALSE,Assemble the layers,"Spread a thin layer of béchamel in the baking dish, add pasta sheets, then add ragù, béchamel, and a sprinkle of Parmigiano-Reggiano. Repeat to use everything, finishing with béchamel and Parmigiano-Reggiano on top.",Bouw de lagen op,"Smeer een dun laagje béchamel in de ovenschaal, leg pastavellen en voeg dan ragù, béchamel en een beetje Parmigiano-Reggiano toe. Herhaal tot alles op is en eindig met béchamel en Parmigiano-Reggiano bovenop.",Schichten zusammensetzen,"Eine dünne Schicht Béchamel in die Form streichen, Pastaplatten darauflegen, dann Ragù, Béchamel und etwas Parmigiano Reggiano. Wiederholen, bis alles aufgebraucht ist, mit Béchamel und Parmigiano Reggiano oben abschließen.",Monter les couches,"Étaler une fine couche de béchamel dans le plat, ajouter les feuilles de pâte, puis le ragù, la béchamel et un peu de Parmigiano Reggiano. Répéter jusqu à épuisement en finissant par béchamel et Parmigiano Reggiano."
it_lasagna_alla_bolognese,s12,12,2400,TRUE,Bake,Bake until bubbling and the top is lightly browned and set.,Bak,Bak tot het borrelt en de bovenkant licht bruin en stevig is.,Backen,"Backen, bis es blubbert und die Oberfläche leicht gebräunt und gesetzt ist.",Cuire,Cuire jusqu à ce que ça bouillonne et que le dessus soit légèrement doré et pris.
it_lasagna_alla_bolognese,s13,13,600,TRUE,Rest,Let the lasagna rest so the layers settle and slices hold their shape.,Laat rusten,Laat de lasagne rusten zodat de lagen zetten en stukken netjes blijven.,Ruhen lassen,"Die Lasagne ruhen lassen, damit sich die Schichten setzen und Stücke sauber halten.",Laisser reposer,Laisser reposer la lasagne pour que les couches se stabilisent et que les parts se tiennent.
it_lasagna_alla_bolognese,s14,14,60,FALSE,Serve,Cut into portions and serve hot.,Serveer,Snijd in porties en serveer heet.,Servieren,In Portionen schneiden und heiß servieren.,Servir,Couper en portions et servir chaud.
it_ossobuco_alla_milanese,s1,1,600,FALSE,Prep the soffritto,"Finely chop the onion, carrot, and celery for an even braising base.",Bereid de soffritto,"Snijd de ui, wortel en bleekselderij fijn voor een gelijkmatige stoofbasis.",Bereite das Soffritto vor,"Zwiebel, Karotte und Sellerie fein hacken für eine gleichmäßige Schmorbasis.",Préparer le soffritto,"Hacher finement l oignon, la carotte et le céleri pour une base de braisage uniforme."
it_ossobuco_alla_milanese,s2,2,300,FALSE,Season and dredge,"Season the veal shanks with salt and pepper, then lightly coat with flour and shake off excess.",Kruid en bestuif,"Kruid de kalfsschenkels met zout en peper, haal ze licht door bloem en klop het teveel eraf.",Würzen und mehlieren,"Kalbshaxen mit Salz und Pfeffer würzen, dann leicht mit Mehl bestäuben und Überschuss abklopfen.",Assaisonner et fariner,"Saler et poivrer les jarrets de veau, puis les enrober légèrement de farine et secouer l excédent."
it_ossobuco_alla_milanese,s3,3,720,FALSE,Brown the shanks,Heat butter and olive oil in the pot and brown the shanks on both sides until deeply golden. Remove to a plate.,Braad de schenkels aan,Verhit boter en olijfolie in de pan en braad de schenkels aan beide kanten diep goudbruin. Haal ze uit de pan.,Haxen anbraten,Butter und Olivenöl im Topf erhitzen und die Haxen beidseitig tief goldbraun anbraten. Auf einen Teller nehmen.,Dorer les jarrets,Chauffer beurre et huile d olive et dorer les jarrets des deux côtés jusqu à une belle coloration. Réserver sur une assiette.
it_ossobuco_alla_milanese,s4,4,600,FALSE,Sweat the vegetables,"Add the chopped vegetables to the pot and cook until softened, scraping up browned bits.",Fruit de groenten,"Voeg de gesneden groenten toe en bak tot zacht, schraap de aanbaksels los.",Gemüse anschwitzen,"Das gehackte Gemüse zugeben und weich garen, dabei die Röststoffe vom Boden lösen.",Faire suer les légumes,Ajouter les légumes hachés et cuire jusqu à ce qu ils soient tendres en décollant les sucs.
it_ossobuco_alla_milanese,s5,5,90,FALSE,Cook the tomato paste,Stir in tomato paste and cook briefly until it darkens slightly.,Bak de tomatenpuree,Roer tomatenpuree erdoor en bak kort tot hij iets donkerder wordt.,Tomatenmark rösten,"Tomatenmark einrühren und kurz rösten, bis es leicht nachdunkelt.",Cuire le concentré de tomate,Incorporer le concentré de tomate et cuire brièvement jusqu à ce qu il fonce légèrement.
it_ossobuco_alla_milanese,s6,6,300,TRUE,Reduce the wine,Pour in the wine and simmer until reduced and the sharp alcohol smell fades.,Laat de wijn inkoken,Schenk de wijn erbij en laat inkoken tot het is gereduceerd en de alcoholgeur weg is.,Wein einkochen,"Wein angießen und köcheln lassen, bis reduziert und der stechende Alkoholgeruch verflogen ist.",Réduire le vin,Verser le vin et laisser frémir jusqu à réduction et disparition de l odeur d alcool.
it_ossobuco_alla_milanese,s7,7,7200,TRUE,Braise gently,"Return the shanks to the pot, add stock, bring to a gentle simmer, cover, and braise until very tender, turning the shanks once during cooking.",Stoof zachtjes,"Leg de schenkels terug, voeg bouillon toe, breng op zacht pruttelen, dek af en stoof tot zeer gaar, keer de schenkels één keer.",Sanft schmoren,"Haxen zurück in den Topf geben, Brühe zugeben, sanft aufkochen, abdecken und schmoren, bis sehr zart, die Haxen dabei einmal wenden.",Braiser doucement,"Remettre les jarrets, ajouter le bouillon, porter à petit frémissement, couvrir et braiser jusqu à très tendre, en retournant une fois."
it_ossobuco_alla_milanese,s8,8,600,TRUE,Reduce the sauce,"Uncover and simmer the braising liquid until slightly thickened and glossy, then adjust seasoning.",Laat de saus inkoken,"Haal het deksel eraf en laat het stoofvocht inkoken tot iets dikker en glanzend, proef en breng op smaak.",Sauce reduzieren,"Ohne Deckel die Schmorflüssigkeit einkochen lassen, bis sie leicht dicklich und glänzend ist, dann abschmecken.",Réduire la sauce,"Découvrir et réduire le jus de cuisson jusqu à légèrement nappant et brillant, puis ajuster l assaisonnement."
it_ossobuco_alla_milanese,s9,9,240,FALSE,Make gremolata,"Finely chop parsley and garlic, then mix with lemon zest to form a fresh gremolata.",Maak gremolata,Snijd peterselie en knoflook fijn en meng met citroenrasp tot een frisse gremolata.,Gremolata zubereiten,Petersilie und Knoblauch fein hacken und mit Zitronenabrieb zu einer frischen Gremolata mischen.,Préparer la gremolata,"Hacher finement persil et ail, puis mélanger avec le zeste de citron pour obtenir une gremolata fraîche."
it_ossobuco_alla_milanese,s10,10,60,FALSE,Serve,Plate the shanks with sauce and spoon gremolata over the top just before serving.,Serveer,Schep de schenkels op met saus en lepel vlak voor het serveren gremolata erover.,Servieren,Haxen mit Sauce anrichten und Gremolata kurz vor dem Servieren darüber geben.,Servir,Dresser les jarrets avec la sauce et ajouter la gremolata juste avant de servir.
it_bistecca_alla_fiorentina,s1,1,1200,TRUE,Warm the steak,Bring the steak to room temperature so it cooks evenly.,Laat de steak op temperatuur komen,Laat de steak op kamertemperatuur komen zodat hij gelijkmatig gaart.,Steak temperieren,"Das Steak auf Zimmertemperatur bringen, damit es gleichmäßig gart.",Tempérer le steak,Mettre le steak à température ambiante pour une cuisson uniforme.
it_bistecca_alla_fiorentina,s2,2,1200,TRUE,Prepare a hot fire,Light charcoal and build a very hot bed of coals. Set the grate close to the heat and let it get fully hot.,Maak een heet vuur,Steek houtskool aan en maak een zeer heet kolenbed. Zet het rooster dicht bij de hitte en laat het goed heet worden.,Sehr heißes Feuer vorbereiten,Holzkohle anzünden und ein sehr heißes Glutbett aufbauen. Den Rost nah an die Hitze setzen und vollständig aufheizen.,Préparer un feu très chaud,Allumer le charbon et former un lit de braises très chaud. Placer la grille près de la chaleur et la laisser bien chauffer.
it_bistecca_alla_fiorentina,s3,3,60,FALSE,Season,Pat the steak dry and season with salt just before grilling.,Kruid,Dep de steak droog en zout vlak voor het grillen.,Würzen,Das Steak trocken tupfen und erst direkt vor dem Grillen salzen.,Assaisonner,Éponger le steak et le saler juste avant de griller.
it_bistecca_alla_fiorentina,s4,4,300,FALSE,Sear first side,Place the steak over the hottest coals and sear without moving to build a deep crust.,Schroei de eerste kant,Leg de steak boven de heetste kolen en schroei zonder te bewegen voor een diepe korst.,Erste Seite scharf anbraten,"Das Steak über die heißeste Glut legen und ohne Bewegen anrösten, damit eine kräftige Kruste entsteht.",Saisir la première face,Placer le steak sur les braises les plus chaudes et saisir sans bouger pour former une croûte marquée.
it_bistecca_alla_fiorentina,s5,5,240,FALSE,Sear second side,Flip once and sear the other side to match the crust.,Schroei de tweede kant,Keer één keer om en schroei de andere kant voor dezelfde korst.,Zweite Seite scharf anbraten,Einmal wenden und die andere Seite ebenso anrösten.,Saisir la seconde face,Retourner une seule fois et saisir l autre face de la même façon.
it_bistecca_alla_fiorentina,s6,6,300,FALSE,Finish on edge,Stand the steak on its side so the fat cap and edges render and brown.,Gaar op de rand,Zet de steak op de zijkant zodat de vetrand en randen kunnen uitbakken en kleuren.,Auf der Kante fertigstellen,"Das Steak auf die Seite stellen, damit Fettrand und Kanten auslassen und bräunen.",Finir sur la tranche,Mettre le steak sur la tranche pour faire fondre et dorer la bande de gras et les bords.
it_bistecca_alla_fiorentina,s7,7,600,TRUE,Rest,Move the steak to a wire rack and rest so juices redistribute.,Laat rusten,Leg de steak op een rooster en laat rusten zodat de sappen zich verdelen.,Ruhen lassen,"Das Steak auf ein Rost legen und ruhen lassen, damit sich die Säfte verteilen.",Laisser reposer,Déposer le steak sur une grille et laisser reposer pour que les jus se redistribuent.
it_bistecca_alla_fiorentina,s8,8,60,FALSE,Serve,"Slice off the bone side, cut the meat across the grain, drizzle with olive oil, and finish with black pepper.",Serveer,"Snijd langs het bot, snijd het vlees haaks op de draad, besprenkel met olijfolie en maak af met zwarte peper.",Servieren,"Am Knochen entlang lösen, das Fleisch quer zur Faser schneiden, mit Olivenöl beträufeln und mit schwarzem Pfeffer vollenden.",Servir,"Découper le long de l os, trancher la viande perpendiculairement aux fibres, arroser d huile d olive et terminer au poivre noir."
it_pizza_margherita,s1,1,300,FALSE,Mix the dough,"Dissolve yeast in %i2 in a bowl, then add flour and mix until a shaggy dough forms. Add salt and mix until incorporated.",Meng het deeg,"Los gist op in %i2 in een kom, voeg bloem toe en meng tot een ruw deeg. Voeg zout toe en meng tot opgenomen.",Teig mischen,"Hefe in %i2 in einer Schüssel auflösen, dann Mehl zugeben und mischen, bis ein zottiger Teig entsteht. Salz zugeben und einarbeiten.",Mélanger la pâte,"Dissoudre la levure dans %i2 dans un bol, ajouter la farine et mélanger jusqu à obtenir une pâte grossière. Ajouter le sel et mélanger jusqu à incorporation."
it_pizza_margherita,s2,2,600,FALSE,Knead until smooth,"Knead on the work surface until the dough is smooth, elastic, and no longer sticky.",Kneed tot glad,Kneed op het werkblad tot het deeg glad en elastisch is en niet meer plakt.,Kneten bis glatt,"Auf der Arbeitsfläche kneten, bis der Teig glatt, elastisch und nicht mehr klebrig ist.",Pétrir jusqu à lisse,"Pétrir sur le plan de travail jusqu à une pâte lisse, élastique et non collante."
it_pizza_margherita,s3,3,28800,TRUE,Bulk ferment,"Place the dough in a bowl, cover, and let it rise until airy and expanded.",Eerste rijs,"Leg het deeg in een kom, dek af en laat rijzen tot luchtig en duidelijk groter.",Stockgare,"Den Teig in eine Schüssel geben, abdecken und gehen lassen, bis er luftig und deutlich vergrößert ist.",Première fermentation,"Mettre la pâte dans un bol, couvrir et laisser lever jusqu à ce qu elle soit aérée et bien développée."
it_pizza_margherita,s4,4,300,FALSE,Portion the dough,Divide the dough into equal pieces and shape each into a tight ball.,Verdeel het deeg,Verdeel het deeg in gelijke stukken en vorm elk stuk tot een strakke bol.,Teig portionieren,Den Teig in gleich große Stücke teilen und jedes Stück zu einer straffen Kugel formen.,Portionner la pâte,Diviser en parts égales et façonner chaque part en boule bien serrée.
it_pizza_margherita,s5,5,21600,TRUE,Final proof,Cover the dough balls and let them proof until relaxed and puffy.,Nareis,Dek de deegbollen af en laat rijzen tot ontspannen en luchtig.,Stückgare,"Die Teigkugeln abdecken und gehen lassen, bis sie entspannt und sichtbar aufgegangen sind.",Seconde levée,Couvrir les boules et laisser lever jusqu à ce qu elles soient détendues et gonflées.
it_pizza_margherita,s6,6,3600,TRUE,Heat oven and stone,Preheat the oven at its highest setting with a pizza stone or steel inside until fully heated.,Verwarm oven en steen,Verwarm de oven op de hoogste stand met pizzasteen of staal erin tot alles goed door en door heet is.,Ofen und Stein aufheizen,Den Ofen auf höchster Stufe mit Pizzastein oder Stahl darin vollständig vorheizen.,Chauffer le four et la pierre,Préchauffer le four au maximum avec une pierre ou une plaque acier à l intérieur jusqu à complète chauffe.
it_pizza_margherita,s7,7,240,FALSE,Prepare toppings,Crush tomatoes by hand and season with salt. Slice and drain mozzarella so it is not watery.,Bereid de topping,Knijp tomaten met de hand fijn en zout. Snijd mozzarella en laat uitlekken zodat hij niet waterig is.,Belag vorbereiten,"Tomaten von Hand zerdrücken und salzen. Mozzarella schneiden und abtropfen lassen, damit er nicht wässrig ist.",Préparer la garniture,Écraser les tomates à la main et saler. Trancher la mozzarella et l égoutter pour qu elle ne soit pas aqueuse.
it_pizza_margherita,s8,8,180,FALSE,Stretch the dough,"On a lightly floured surface, press and stretch a dough ball into a round, keeping a thicker rim.",Rek het deeg uit,Druk en rek op een licht bebloemd werkblad een deegbol uit tot een ronde vorm met een dikkere rand.,Teig ausziehen,"Auf leicht bemehlter Fläche eine Teigkugel flach drücken und zu einem runden Fladen ausziehen, dabei einen dickeren Rand lassen.",Étaler la pâte,"Sur un plan légèrement fariné, presser et étirer une boule en disque en gardant un bord plus épais."
